Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Type,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID,Internal ID as hex
tough helmet,,,Gold,No,5880,1470,51,Yellow,Red,1x1,5300.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cool,Gorgeous,fairy tale; goth,2,HeadFullFace,No,For sale,2.0.0,Yes,CapFullfaceBoss1,1451,527,7ufkX27mjN5fQYdwf,020F
tough helmet,,,Silver,No,5880,1470,51,Gray,Blue,1x1,5300.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cool,Gorgeous,fairy tale; goth,3,HeadFullFace,No,For sale,2.0.0,Yes,CapFullfaceBoss2,1451,528,3KZKP9CYknTgvNifu,0210
Tri headband,,,,No,1500,375,201,Yellow,Green,1x1,,,Nook Shopping Promotion,,,,All Year,All Year,,Free,Free,Cute,Simple,fairy tale,1,HeadHairOrnament_Front,Yes,Not in catalog,3.0.0,Yes,CapOrnamentTri0,1553,1047,zEAtiEoMy9nDprFxe,0417
tropical hat,,,White,No,700,175,51,White,Yellow,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,,Free,Free,Active,Active,outdoorsy; comfy; vacation,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatOutdoorpine1,1153,12041,G4gbisnhEmJMw8cYR,2F09
tropical hat,,,Pink,No,700,175,51,Pink,Yellow,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,,Free,Free,Active,Active,outdoorsy; comfy; vacation,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatOutdoorpine4,1153,12111,uumdb44ZbxgskiAbQ,2F4F
tropical hat,,,Yellow,No,700,175,51,Yellow,Orange,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,,Free,Free,Active,Active,outdoorsy; comfy; vacation,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatOutdoorpine3,1153,12110,LMgNdZK7QocLfopTk,2F4E
tropical hat,,,Mint,No,700,175,51,Green,Yellow,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,,Free,Free,Active,Active,outdoorsy; comfy; vacation,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatOutdoorpine0,1153,11061,EYbZgXS2NmCb4mqHj,2B35
tropical hat,,,Blue,No,700,175,51,Blue,Yellow,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,,Free,Free,Active,Active,outdoorsy; comfy; vacation,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatOutdoorpine2,1153,12042,WbeLRLpQrRGG6JHbx,2F0A
tropical turban,,,Green,No,800,200,51,Yellow,Green,1x1,720.0,Poki,Able Sisters,,,,Summer,Summer,,Free,Free,Active,Simple,everyday; party; comfy; sporty,1,HeadCap,Yes,For sale,2.0.0,Yes,CapHatLuminousbandana0,1437,14689,ek9HhPD45Nz4ySXPM,3961
tropical turban,,,Red,No,800,200,51,Aqua,Red,1x1,720.0,Poki,Able Sisters,,,,Summer,Summer,,Free,Free,Active,Simple,everyday; party; comfy; sporty,2,HeadCap,Yes,For sale,2.0.0,Yes,CapHatLuminousbandana1,1437,273,CfMxpzjofjMyuhxDE,0111
tropical turban,,,Purple,No,800,200,51,Pink,Purple,1x1,720.0,Poki,Able Sisters,,,,Summer,Summer,,Free,Free,Active,Simple,everyday; party; comfy; sporty,3,HeadCap,Yes,For sale,2.0.0,Yes,CapHatLuminousbandana2,1437,274,tsTNZGKQEgKh3Y6PM,0112
tsunokakushi,,,,No,2940,735,51,White,Colorful,1x1,2600.0,Poki,Able Sisters,,Wedding Season (Nook Shopping),Yes,All Year,All Year,,Free,Free,Elegant,Simple,formal; party,1,Headgear_HasEar,Yes,For sale,1.10.0,Yes,CapWigTsunokakushi0,1374,14279,QiszKZAMnA5ZBfs5Q,37C7
tubeteika,,,Red,No,NFS,500,451,Red,Brown,1x1,,,Gulliver,,,,All Year,All Year,,Free,Free,Gorgeous,Elegant,everyday; formal,1,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatUzbek0,1163,10913,QFGyvXwscrvo5e89i,2AA1
tubeteika,,,Camel,No,NFS,500,451,Orange,Brown,1x1,,,Gulliver,,,,All Year,All Year,,Free,Free,Gorgeous,Elegant,everyday; formal,2,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatUzbek2,1163,12031,A9ngwk6oXJE8XaaJE,2EFF
tubeteika,,,Blue,No,NFS,500,451,Aqua,Blue,1x1,,,Gulliver,,,,All Year,All Year,,Free,Free,Gorgeous,Elegant,everyday; formal,3,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatUzbek1,1163,12030,DN8N7BZPCEFKTDnr8,2EFE
tubeteika,,,Purple,No,NFS,500,451,Purple,Pink,1x1,,,Gulliver,,,,All Year,All Year,,Free,Free,Gorgeous,Elegant,everyday; formal,4,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatUzbek3,1163,12032,Sa9vDNBf9ocfTGG3u,2F00
tulip crown,,,,Yes,NFS,400,103,Red,Yellow,1x1,,,Crafting,,,,All Year,Spring,,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentTulip1,558,5102,boCfvbAPGLLbHxadk,13EE
tulip hat,,,Orange,No,630,157,51,Orange,Orange,1x1,570.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,All Year,Free,Free,Simple,Active,outdoorsy; comfy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTulip0,656,5293,2atryTheqj4uK8rjW,14AD
tulip hat,,,Camel,No,630,157,51,Yellow,Yellow,1x1,570.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Free,Simple,Active,outdoorsy; comfy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTulip2,656,11835,PvPMhvS3sWaWYG4DX,2E3B
tulip hat,,,Brown,No,630,157,51,Brown,Brown,1x1,570.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,Winter,Free,Free,Simple,Active,outdoorsy; comfy,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTulip1,656,11834,ycT7cnbbqh4N5XsrJ,2E3A
turban,,,Pink,No,NFS,800,451,White,Pink,1x1,,,Gulliver,,,,All Year,All Year,,Free,Free,Elegant,Elegant,everyday; formal,1,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetTurban2,741,11864,9Ge7K5fRmCEB9mfed,2E58
turban,,,Yellow,No,NFS,800,451,White,Yellow,1x1,,,Gulliver,,,,All Year,All Year,,Free,Free,Elegant,Elegant,everyday; formal,2,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetTurban3,741,11865,NN79zprnvwsTRJHyC,2E59
turban,,,Blue,No,NFS,800,451,White,Aqua,1x1,,,Gulliver,,,,All Year,All Year,,Free,Free,Elegant,Elegant,everyday; formal,3,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetTurban1,741,11863,csnWeqARQSaAPZvMP,2E57
turban,,,Purple,No,NFS,800,451,White,Purple,1x1,,,Gulliver,,,,All Year,All Year,,Free,Free,Elegant,Elegant,everyday; formal,4,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetTurban0,741,5434,jLqvgtKncu6AqkAXw,153A
tweed cap,,,Green,No,1100,275,51,Green,Green,1x1,990.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Free,Elegant,Simple,everyday; outdoorsy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTweed2,1065,11984,kYQH5dhveFPmxHfWx,2ED0
tweed cap,,,Blue,No,1100,275,51,Blue,Aqua,1x1,990.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Free,Elegant,Simple,everyday; outdoorsy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTweed1,1065,11983,kbCkjCj5kJ7WLR29a,2ECF
tweed cap,,,Brown,No,1100,275,51,Brown,Beige,1x1,990.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,All Year,Free,Free,Elegant,Simple,everyday; outdoorsy,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTweed0,1065,9769,sxk5X5gG96rfuDTFn,2629
twisted hachimaki,,,Blue,No,680,170,51,Blue,White,1x1,610.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Active,Simple,party; sporty,1,HeadHairOrnament_Top,Yes,For sale,2.0.0,Yes,CapOrnamentCTwistedheadband0,1387,14295,DBnstSWewGCmT4kxk,37D7
twisted hachimaki,,,Red,No,680,170,51,Red,White,1x1,610.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Active,Simple,party; sporty,2,HeadHairOrnament_Top,Yes,For sale,2.0.0,Yes,CapOrnamentCTwistedheadband1,1387,520,TwA2WxK9eCtYokxpJ,0208
twisted hachimaki,,,Green,No,680,170,51,Green,White,1x1,610.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Active,Simple,party; sporty,3,HeadHairOrnament_Top,Yes,For sale,2.0.0,Yes,CapOrnamentCTwistedheadband3,1387,523,FM8ubLT4uPmKf2uwH,020B
twisted hachimaki,,,Purple,No,680,170,51,Purple,White,1x1,610.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Active,Simple,party; sporty,4,HeadHairOrnament_Top,Yes,For sale,2.0.0,Yes,CapOrnamentCTwistedheadband4,1387,524,7v3RsD4dzBBGvx2im,020C
twisted hachimaki,,,White,No,680,170,51,White,White,1x1,610.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Active,Simple,party; sporty,5,HeadHairOrnament_Top,Yes,For sale,2.0.0,Yes,CapOrnamentCTwistedheadband2,1387,521,x6NAxGvvqFk2YsKTX,0209
veil,,,Pink,No,NFS,800,451,Red,Yellow,1x1,,,Gulliver,,,,All Year,All Year,,Free,Free,Elegant,Elegant,formal; party; theatrical,1,HeadFullFace,No,Not for sale,1.0.0,Yes,CapFullfaceVeil2,834,11882,peNBBPLzRX8veChtN,2E6A
veil,,,Yellow,No,NFS,800,451,Yellow,Yellow,1x1,,,Gulliver,,,,All Year,All Year,,Free,Free,Elegant,Elegant,formal; party; theatrical,2,HeadFullFace,No,Not for sale,1.0.0,Yes,CapFullfaceVeil3,834,11883,EpofotkFGiHMcHaBK,2E6B
veil,,,Blue,No,NFS,800,451,Aqua,Yellow,1x1,,,Gulliver,,,,All Year,All Year,,Free,Free,Elegant,Elegant,formal; party; theatrical,3,HeadFullFace,No,Not for sale,1.0.0,Yes,CapFullfaceVeil0,834,5684,aMMRZzuDjMAw2tvJa,1634
veil,,,Purple,No,NFS,800,451,Purple,Yellow,1x1,,,Gulliver,,,,All Year,All Year,,Free,Free,Elegant,Elegant,formal; party; theatrical,4,HeadFullFace,No,Not for sale,1.0.0,Yes,CapFullfaceVeil1,834,11881,uBW729W6LrWC2FLce,2E69
veiled gardening hat,,,Pink,No,560,140,51,Pink,White,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,All Year,Free,Free,Active,Active,outdoorsy; work,1,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeFarm0,822,5669,47rrN4MCnmx3nJEEi,1625
veiled gardening hat,,,Orange,No,560,140,51,Orange,White,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Active,Active,outdoorsy; work,2,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeFarm2,822,11816,CXXNSpGqw3on976he,2E28
veiled gardening hat,,,Green,No,560,140,51,Green,White,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Active,Active,outdoorsy; work,3,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeFarm3,822,11817,Av5unqgGpFQcP8QCw,2E29
veiled gardening hat,,,Blue,No,560,140,51,Aqua,White,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Active,Active,outdoorsy; work,4,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeFarm1,822,11815,eyPdkLWRTMWEo2uR4,2E27
veiled gardening hat,,,Purple,No,560,140,51,Purple,White,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Active,Active,outdoorsy; work,5,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeFarm4,822,11818,hgw8yGyxu5CSHmWrX,2E2A
viking helmet,,,Gray,No,2100,525,51,Gray,Yellow,1x1,1900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,fairy tale,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatViking0,618,5266,537cx76ofDQmS26Ey,1492
viking helmet,,,Blue,No,2100,525,51,Blue,Gray,1x1,1900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,fairy tale,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatViking2,618,9740,ksgNzeQnhsKE53aCH,260C
viking helmet,,,Brown,No,2100,525,51,Brown,Gray,1x1,1900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,fairy tale,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatViking1,618,9739,Rv7n6ktcwehABWxT2,260B
vine crown,,,,Yes,NFS,300,103,Green,Green,1x1,,,Crafting,,,,All Year,All Year,,Free,Free,Active,Active,fairy tale; outdoorsy,1,HeadHairOrnament_Top,Yes,Not for sale,2.0.0,Yes,CapOrnamentCVine0,1346,14202,JSpXwHMKgvDZQZQr7,377A
visual-punk wig,,,,No,1400,350,51,Colorful,Colorful,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Free,Cool,Cool,party; theatrical; work,1,Headgear_HasEar,No,For sale,1.0.0,Yes,CapWigVisual,1012,5832,vht7uMem86b7xt6mH,16C8
Wario hat,,,,No,1500,375,201,Yellow,Yellow,1x1,,,Nook Shopping Promotion,Not available before March 1st 2021,,,All Year,All Year,,Free,Free,Active,Simple,fairy tale; party,1,HeadCap,Yes,Not in catalog,1.8.0,Yes,CapHatWario0,1320,13548,Wr8y94CpAz7JJkhDF,34EC
water-egg shell,,,,Yes,NFS,800,351,Purple,Beige,1x1,,,Crafting,,Bunny Day (days before); Bunny Day,Yes,All Year,All Year,,Free,Free,Active,Cute,fairy tale; party; theatrical,1,HeadCap,Yes,Not for sale,1.1.0,Yes,CapHatEggfish0,1200,12444,mN8qCCPvcMABTSDyg,309C
watermelon hat,,,,No,980,245,51,Green,Red,1x1,880.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Free,Cute,Cute,fairy tale; party; theatrical; vacation,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatWatermelon,642,5280,PSDsGq5y7TsLDnSu7,14A0
welding mask,,,,No,1040,260,51,Red,Black,1x1,940.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,goth; work,1,HeadFace,No,For sale,1.0.0,Yes,CapMaskWelderRed,699,5381,jo3TyHC3dXYa2Zy4g,1505
wide-brim straw hat,,,White,No,1320,330,51,White,White,1x1,1200.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,All Year,Free,Free,Elegant,Elegant,party; vacation,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatStraw2,660,10887,zro4j3P3J4PyP2Ad6,2A87
wide-brim straw hat,,,Black,No,1320,330,51,Black,Black,1x1,1200.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Free,Elegant,Elegant,party; vacation,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatStraw0,660,5297,D5JmMjreRDuvczTA7,14B1
wide-brim straw hat,,,Beige,No,1320,330,51,Beige,White,1x1,1200.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,Summer,Free,Free,Elegant,Elegant,party; vacation,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatStraw1,660,10886,Mjdf6SwHRZ8eieKFw,2A86
wig with ribbon,,,Red,No,1440,360,51,Red,Red,1x1,1300.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cute,Simple,everyday; fairy tale,1,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigRibbon0,1439,14711,BapK72wBQ9SkZxHjf,3977
wig with ribbon,,,Yellow,No,1440,360,51,Yellow,Yellow,1x1,1300.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cute,Simple,everyday; fairy tale,2,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigRibbon1,1439,316,jYozw4Dgqt4xX2uTs,013C
wig with ribbon,,,Green,No,1440,360,51,Green,Green,1x1,1300.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cute,Simple,everyday; fairy tale,3,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigRibbon2,1439,317,4dWeRDNf4zcTNqPDD,013D
wig with ribbon,,,Berry red,No,1440,360,51,Purple,Purple,1x1,1300.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cute,Simple,everyday; fairy tale,4,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigRibbon3,1439,318,BPXdiyGvuqkggvoY7,013E
wig with ribbon,,,Black,No,1440,360,51,Black,Black,1x1,1300.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cute,Simple,everyday; fairy tale,5,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigRibbon4,1439,319,Z8fNWw8gxwXyr7eQB,013F
wig with ribbon,,,White,No,1440,360,51,White,White,1x1,1300.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cute,Simple,everyday; fairy tale,6,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigRibbon5,1439,320,8zNWi3Zomg5nbwdm8,0140
windflower crown,,,,Yes,NFS,480,103,Colorful,Colorful,1x1,,,Crafting,,,,All Year,Spring,,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentAnemone1,555,5099,ozmWzY5uiHT5KjnJv,13EB
wizard's cap,,,Blue,No,880,220,51,Blue,Yellow,1x1,790.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cute,fairy tale; party,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatWizard0,688,5336,Wz4cvdNMErcHzjuYG,14D8
wizard's cap,,,Purple,No,880,220,51,Purple,Yellow,1x1,790.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cute,fairy tale; party,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatWizard1,688,11848,v83KqYfJjaJ8BkEsu,2E48
wood-egg shell,,,,Yes,NFS,800,351,Orange,Brown,1x1,,,Crafting,,Bunny Day (days before); Bunny Day,Yes,All Year,All Year,,Free,Free,Active,Cute,fairy tale; party; theatrical,1,HeadCap,Yes,Not for sale,1.1.0,Yes,CapHatEggforest0,1198,12442,dRt2qDxRs35EkEoPP,309A
woven-vines hat,,,,Yes,NFS,800,103,Green,Green,1x1,,,Crafting,,,,All Year,All Year,,Free,Free,Active,Cool,outdoorsy; vacation,1,HeadCap,Yes,Not for sale,2.0.0,Yes,CapHatVine0,1350,14197,ZJDrnDdfAGTpKRKfs,3775
wrestling mask,,,Black,No,1120,280,51,Black,White,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,sporty; theatrical; work,1,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeWrestling4,711,11832,MJfPeiLwjdKRRAMuh,2E38
wrestling mask,,,Red,No,1120,280,51,Red,Yellow,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,sporty; theatrical; work,2,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeWrestling0,711,5368,dkzs77y5MAGaGYD6J,14F8
wrestling mask,,,Pink,No,1120,280,51,Pink,Pink,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,sporty; theatrical; work,3,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeWrestling3,711,11831,Tdv8RPmzv4kmoZS3N,2E37
wrestling mask,,,Yellow,No,1120,280,51,Yellow,Orange,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,sporty; theatrical; work,4,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeWrestling5,711,11833,qFHhMPcZHg8v3pha6,2E39
wrestling mask,,,Green,No,1120,280,51,Green,Red,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,sporty; theatrical; work,5,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeWrestling2,711,11830,i5GhcXXkWHgenBYAz,2E36
wrestling mask,,,Blue,No,1120,280,51,Blue,Aqua,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,sporty; theatrical; work,6,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeWrestling1,711,11829,GtdanqkhqvXwFfDuM,2E35
zap helmet,,,Red,No,1600,400,51,Red,Yellow,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,fairy tale; theatrical; work,1,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceHero3,738,11802,4yKDqw7GEjCqk3Wue,2E1A
zap helmet,,,White,No,1600,400,51,White,Yellow,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,fairy tale; theatrical; work,2,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceHero7,738,11806,6gW3vjAKFNTdKto8t,2E1E
zap helmet,,,Silver,No,1600,400,51,Gray,Yellow,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,fairy tale; theatrical; work,3,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceHero6,738,11805,7unEQcZkgiQdq7gGS,2E1D
zap helmet,,,Black,No,1600,400,51,Black,Yellow,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,fairy tale; theatrical; work,4,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceHero5,738,11804,QSo84QtPf2Eu2DREQ,2E1C
zap helmet,,,Pink,No,1600,400,51,Pink,Yellow,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,fairy tale; theatrical; work,5,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceHero0,738,5423,XFzN8mBnHyocBiPPB,152F
zap helmet,,,Yellow,No,1600,400,51,Yellow,Yellow,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,fairy tale; theatrical; work,6,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceHero4,738,11803,EdPZ9zQp885JvNb5d,2E1B
zap helmet,,,Green,No,1600,400,51,Green,Yellow,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,fairy tale; theatrical; work,7,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceHero2,738,11801,P2PLffHrzFct8w3fq,2E19
zap helmet,,,Blue,No,1600,400,51,Blue,Yellow,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Active,fairy tale; theatrical; work,8,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceHero1,738,11800,jXuhstWBsfhdjA6xZ,2E18
zen hair clip,,,Red,No,4300,1075,51,Red,White,1x1,3900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,Winter,,Free,Free,Cute,Elegant,formal; party,1,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLTsumamizaiku0,1041,8610,6uuujwuHdzMm9ttkc,21A2
zen hair clip,,,Pink,No,4300,1075,51,Pink,White,1x1,3900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,Winter,Summer,Free,Free,Cute,Elegant,formal; party,2,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLTsumamizaiku5,1041,9757,qpgAxNh3vFtBFBBTS,261D
zen hair clip,,,Golden yellow,No,4300,1075,51,Orange,White,1x1,3900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,Winter,,Free,Free,Cute,Elegant,formal; party,3,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLTsumamizaiku3,1041,9755,xHE27uf8BE7agxqmq,261B
zen hair clip,,,Green,No,4300,1075,51,Green,White,1x1,3900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,Winter,,Free,Free,Cute,Elegant,formal; party,4,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLTsumamizaiku6,1041,9758,ugwn64vSZgP9AhePJ,261E
zen hair clip,,,Aqua,No,4300,1075,51,Aqua,White,1x1,3900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,Winter,,Free,Free,Cute,Elegant,formal; party,5,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLTsumamizaiku1,1041,9753,NXBG3mwrurq4MrdHh,2619
zen hair clip,,,Sky blue,No,4300,1075,51,Blue,White,1x1,3900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,Winter,,Free,Free,Cute,Elegant,formal; party,6,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLTsumamizaiku7,1041,9759,uaDNGEcundJnPA63c,261F
zen hair clip,,,Dark blue,No,4300,1075,51,Blue,White,1x1,3900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,Winter,,Free,Free,Cute,Elegant,formal; party,7,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLTsumamizaiku2,1041,9754,Xq8heq47Gnf29twia,261A
