Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID,Internal ID as hex,Variant Pattern Encoded
wall-mounted bookshelf,,Dark brown,Color,Food,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,Brown,Orange,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_2_0,2_0,769,dFPhADp37J2JwLQ8o,0301,"(2, 0)"
wall-mounted bookshelf,,Dark brown,Color,Field guide,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,Brown,Yellow,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_2_1,2_1,769,92ZjEPSn84S7v3pcs,0301,"(2, 32)"
wall-mounted bookshelf,,Dark brown,Color,Music,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,Brown,Green,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_2_2,2_2,769,8rmwaeZbhFRzXNLe6,0301,"(2, 64)"
wall-mounted bookshelf,,Dark brown,Color,Resort,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,Brown,Green,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_2_3,2_3,769,dGZg4dpXapPJttNE5,0301,"(2, 96)"
wall-mounted bookshelf,,Dark brown,Color,Sports,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,Brown,Blue,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_2_4,2_4,769,S94q4eXMy2PwzKCec,0301,"(2, 128)"
wall-mounted bookshelf,,Dark brown,Color,Children's magazine,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,Brown,Pink,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_2_5,2_5,769,SfQbiix4Qdqfo46YT,0301,"(2, 160)"
wall-mounted bookshelf,,Dark brown,Color,Cars,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,Brown,Red,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_2_6,2_6,769,rQYYtZCdSPAg4G4D3,0301,"(2, 192)"
wall-mounted bookshelf,,Dark brown,Color,Travel,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,Brown,White,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_2_7,2_7,769,EkoqERMFM6zMpa5jd,0301,"(2, 224)"
wall-mounted bookshelf,,White,Color,Food,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,White,Orange,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_3_0,3_0,769,K4CgmiRKcn3JJ5vFg,0301,"(3, 0)"
wall-mounted bookshelf,,White,Color,Field guide,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,White,Yellow,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_3_1,3_1,769,wWQy52FZ9qRqE5Zce,0301,"(3, 32)"
wall-mounted bookshelf,,White,Color,Music,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,White,Green,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_3_2,3_2,769,XArTdva6qDCDmGPQk,0301,"(3, 64)"
wall-mounted bookshelf,,White,Color,Resort,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,White,Green,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_3_3,3_3,769,8tZ5ZzmWKXQTdaWmA,0301,"(3, 96)"
wall-mounted bookshelf,,White,Color,Sports,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,White,Blue,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_3_4,3_4,769,3aSCnw3NBxCbPb3vt,0301,"(3, 128)"
wall-mounted bookshelf,,White,Color,Children's magazine,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,White,Pink,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_3_5,3_5,769,MZJ8RkjC27QP3Bneh,0301,"(3, 160)"
wall-mounted bookshelf,,White,Color,Cars,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,White,Red,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_3_6,3_6,769,JipBiFmwmadPBdJFd,0301,"(3, 192)"
wall-mounted bookshelf,,White,Color,Travel,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,White,White,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_3_7,3_7,769,vMtJszmRaBbgnC3JN,0301,"(3, 224)"
wall-mounted bookshelf,,Stainless steel,Color,Food,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,Gray,Orange,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_4_0,4_0,769,mbxmKAuN9yXZp8WBS,0301,"(4, 0)"
wall-mounted bookshelf,,Stainless steel,Color,Field guide,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,Gray,Yellow,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_4_1,4_1,769,aT2NSPaMEyxPgoGjs,0301,"(4, 32)"
wall-mounted bookshelf,,Stainless steel,Color,Music,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,Gray,Green,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_4_2,4_2,769,wbAo832L9cJbT6Xpo,0301,"(4, 64)"
wall-mounted bookshelf,,Stainless steel,Color,Resort,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,Gray,Green,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_4_3,4_3,769,v7JCnRoCZb8duKoRw,0301,"(4, 96)"
wall-mounted bookshelf,,Stainless steel,Color,Sports,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,Gray,Blue,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_4_4,4_4,769,tfs3mMrEo4CJ4qT6y,0301,"(4, 128)"
wall-mounted bookshelf,,Stainless steel,Color,Children's magazine,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,Gray,Pink,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_4_5,4_5,769,pJyKwffh8ocGrC65Y,0301,"(4, 160)"
wall-mounted bookshelf,,Stainless steel,Color,Cars,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,Gray,Red,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_4_6,4_6,769,3LkJKCRQkHMnZKMmq,0301,"(4, 192)"
wall-mounted bookshelf,,Stainless steel,Color,Travel,Feature,No,No,Yes,Default; Custom,4.0,Normal,3100.0,NFS,2500,Gray,White,100.0,Hotel Tickets,2x1,Hotel Souvenir Shop,,,,201,child's room,den,,,,No,Shelf,No,No lighting,No,Not for sale,3.0.0,Yes,FtrBookshelfWall_Remake_4_7,4_7,769,ipSbe7LoxQxSjjTK2,0301,"(4, 224)"
wall-mounted candle,,Gold,Holder color,,,No,No,No,,,,1000.0,800,200,Yellow,White,720.0,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,horror,retro,,,Lighting,Yes,Lamp,No,Candle,No,For sale,1.0.0,Yes,FtrCandleWall_Remake_0_0,0_0,5165,TeDcQnwSPdBJH3W5w,142D,"(0, 0)"
wall-mounted candle,,Silver,Holder color,,,No,No,No,,,,1000.0,800,200,Gray,White,720.0,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,horror,retro,,,Lighting,Yes,Lamp,No,Candle,No,For sale,1.0.0,Yes,FtrCandleWall_Remake_1_0,1_0,5165,zqHDbqxTbYQFNpzdH,142D,"(1, 0)"
wall-mounted candle,,Copper,Holder color,,,No,No,No,,,,1000.0,800,200,Brown,White,720.0,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,horror,retro,,,Lighting,Yes,Lamp,No,Candle,No,For sale,1.0.0,Yes,FtrCandleWall_Remake_2_0,2_0,5165,6ayNvsZxqe56degFA,142D,"(2, 0)"
wall-mounted candle,,Black,Holder color,,,No,No,No,,,,1000.0,800,200,Black,White,720.0,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,horror,retro,,,Lighting,Yes,Lamp,No,Candle,No,For sale,1.0.0,Yes,FtrCandleWall_Remake_3_0,3_0,5165,wZgNHhr67uyENxXXY,142D,"(3, 0)"
wall-mounted candle,,White,Holder color,,,No,No,No,,,,1000.0,800,200,White,White,720.0,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,horror,retro,,,Lighting,Yes,Lamp,No,Candle,No,For sale,1.0.0,Yes,FtrCandleWall_Remake_4_0,4_0,5165,3o6WMvdTp9FG5rNoA,142D,"(4, 0)"
wall-mounted LED display,,,,,Display,No,No,Yes,Default; Custom; Sable,3.0,Normal,2400.0,6300,1575,Black,Yellow,5700.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,city life,facility,,,,Yes,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrDotmatrixdisplayWall_Remake_0_0,0_0,13640,D5WgBtogyDEZTFrny,3548,"(0, 0)"
wall-mounted LED display,,,,,Display,No,No,Yes,Default; Custom; Sable,3.0,Normal,2400.0,6300,1575,Black,Red,5700.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,city life,facility,,,,Yes,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrDotmatrixdisplayWall_Remake_0_1,0_1,13640,o44jTecRW8rZyCKA8,3548,"(0, 32)"
wall-mounted LED display,,,,,Display,No,No,Yes,Default; Custom; Sable,3.0,Normal,2400.0,6300,1575,Black,Green,5700.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,city life,facility,,,,Yes,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrDotmatrixdisplayWall_Remake_0_2,0_2,13640,tajv76PYHfYeWf3PT,3548,"(0, 64)"
wall-mounted LED display,,,,×,Display,No,No,Yes,Default; Custom; Sable,3.0,Normal,2400.0,6300,1575,Black,Red,5700.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,city life,facility,,,,Yes,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrDotmatrixdisplayWall_Remake_0_3,0_3,13640,HCNX2JJZn3NcbSmH3,3548,"(0, 96)"
wall-mounted LED display,,,,Drink,Display,No,No,Yes,Default; Custom; Sable,3.0,Normal,2400.0,6300,1575,Black,Aqua,5700.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,city life,facility,,,,Yes,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrDotmatrixdisplayWall_Remake_0_4,0_4,13640,2xj7sX8LxA7rDTGQP,3548,"(0, 128)"
wall-mounted LED display,,,,Microphone,Display,No,No,Yes,Default; Custom; Sable,3.0,Normal,2400.0,6300,1575,Black,Blue,5700.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,city life,facility,,,,Yes,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrDotmatrixdisplayWall_Remake_0_5,0_5,13640,e6pQqanjixi4cfDEh,3548,"(0, 160)"
wall-mounted LED display,,,,OPEN,Display,No,No,Yes,Default; Custom; Sable,3.0,Normal,2400.0,6300,1575,Black,Red,5700.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,city life,facility,,,,Yes,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrDotmatrixdisplayWall_Remake_0_6,0_6,13640,gJcsudwQj2Kwpa8wB,3548,"(0, 192)"
wall-mounted LED display,,,,Smile,Display,No,No,Yes,Default; Custom; Sable,3.0,Normal,2400.0,6300,1575,Black,Yellow,5700.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,city life,facility,,,,Yes,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrDotmatrixdisplayWall_Remake_0_7,0_7,13640,Dy9JkR5YYfDScxmGH,3548,"(0, 224)"
wall-mounted neon lamps,,Light blue,Color,,,No,No,No,,,,1000.0,610,152,Aqua,Aqua,550.0,Poki,1x0.5,Nook's Cranny; HHP Office,,,,151,city life,facility,,,,Yes,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrNeonWall_Remake_0_0,0_0,14520,EzePh5EPzWhuPRKnn,38B8,"(0, 0)"
wall-mounted neon lamps,,Green,Color,,,No,No,No,,,,1000.0,610,152,Green,Green,550.0,Poki,1x0.5,Nook's Cranny; HHP Office,,,,151,city life,facility,,,,Yes,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrNeonWall_Remake_1_0,1_0,14520,sFeeioDYfh2S4mJ4u,38B8,"(1, 0)"
wall-mounted neon lamps,,Yellow,Color,,,No,No,No,,,,1000.0,610,152,Yellow,Yellow,550.0,Poki,1x0.5,Nook's Cranny; HHP Office,,,,151,city life,facility,,,,Yes,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrNeonWall_Remake_2_0,2_0,14520,Cb85PzjKvxyTqkMfm,38B8,"(2, 0)"
wall-mounted neon lamps,,Red,Color,,,No,No,No,,,,1000.0,610,152,Red,Red,550.0,Poki,1x0.5,Nook's Cranny; HHP Office,,,,151,city life,facility,,,,Yes,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrNeonWall_Remake_3_0,3_0,14520,nHaurX9DsXoBNioSN,38B8,"(3, 0)"
wall-mounted neon lamps,,Pink,Color,,,No,No,No,,,,1000.0,610,152,Pink,Pink,550.0,Poki,1x0.5,Nook's Cranny; HHP Office,,,,151,city life,facility,,,,Yes,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrNeonWall_Remake_4_0,4_0,14520,95sByuLsrwdeML8EN,38B8,"(4, 0)"
wall-mounted neon lamps,,Purple,Color,,,No,No,No,,,,1000.0,610,152,Purple,Purple,550.0,Poki,1x0.5,Nook's Cranny; HHP Office,,,,151,city life,facility,,,,Yes,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrNeonWall_Remake_5_0,5_0,14520,BobWfXMKSyD6CBbpQ,38B8,"(5, 0)"
wall-mounted neon lamps,,Blue,Color,,,No,No,No,,,,1000.0,610,152,Blue,Blue,550.0,Poki,1x0.5,Nook's Cranny; HHP Office,,,,151,city life,facility,,,,Yes,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrNeonWall_Remake_6_0,6_0,14520,tWSsG63m7jX89aQ2e,38B8,"(6, 0)"
wall-mounted neon lamps,,White,Color,,,No,No,No,,,,1000.0,610,152,White,White,550.0,Poki,1x0.5,Nook's Cranny; HHP Office,,,,151,city life,facility,,,,Yes,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrNeonWall_Remake_7_0,7_0,14520,4WEsoADo6zZWSki6z,38B8,"(7, 0)"
wall-mounted phone,,White,Color,,,No,No,No,,,,1000.0,1300,325,White,White,1200.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,living room,office,,,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrPhoneWall_Remake_0_0,0_0,3987,jtXASWPrz7No5cGzg,0F93,"(0, 0)"
wall-mounted phone,,Black,Color,,,No,No,No,,,,1000.0,1300,325,Black,Black,1200.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,living room,office,,,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrPhoneWall_Remake_1_0,1_0,3987,Q6qsJBzpFqbPW5pcf,0F93,"(1, 0)"
wall-mounted phone,,Silver,Color,,,No,No,No,,,,1000.0,1300,325,Gray,Gray,1200.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,living room,office,,,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrPhoneWall_Remake_2_0,2_0,3987,FZbpZjuSRShoepwwJ,0F93,"(2, 0)"
wall-mounted phone,,Gray,Color,,,No,No,No,,,,1000.0,1300,325,Brown,Brown,1200.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,living room,office,,,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrPhoneWall_Remake_3_0,3_0,3987,q92g8KiQ9oNjLkhfG,0F93,"(3, 0)"
wall-mounted phone,,Red,Color,,,No,No,No,,,,1000.0,1300,325,Red,Red,1200.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,living room,office,,,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrPhoneWall_Remake_4_0,4_0,3987,vuF3x3z54xiFGzrFP,0F93,"(4, 0)"
wall-mounted phone,,Blue,Color,,,No,No,No,,,,1000.0,1300,325,Blue,Blue,1200.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,living room,office,,,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrPhoneWall_Remake_5_0,5_0,3987,ZzgTQ5GReMwLsTDNG,0F93,"(5, 0)"
wall-mounted tool board,,White,Color,,,No,No,No,,,,1000.0,1500,375,White,Colorful,1400.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,workshop,lab,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrToolhanger_Remake_0_0,0_0,8417,o2FMLgn53Z9Fg7fJq,20E1,"(0, 0)"
wall-mounted tool board,,Camel,Color,,,No,No,No,,,,1000.0,1500,375,Brown,Colorful,1400.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,workshop,lab,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrToolhanger_Remake_1_0,1_0,8417,ikaTikFgibQJQoR7B,20E1,"(1, 0)"
wall-mounted tool board,,Yellow,Color,,,No,No,No,,,,1000.0,1500,375,Yellow,Colorful,1400.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,workshop,lab,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrToolhanger_Remake_2_0,2_0,8417,xcBQagMHuivCh6cXg,20E1,"(2, 0)"
wall-mounted tool board,,Red,Color,,,No,No,No,,,,1000.0,1500,375,Red,Colorful,1400.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,workshop,lab,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrToolhanger_Remake_3_0,3_0,8417,EZaaWiNnWDGuTLXW7,20E1,"(3, 0)"
wall-mounted tool board,,Blue,Color,,,No,No,No,,,,1000.0,1500,375,Blue,Colorful,1400.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,workshop,lab,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrToolhanger_Remake_4_0,4_0,8417,28sbNapNucHSdNf4W,20E1,"(4, 0)"
wall-mounted tool board,,Black,Color,,,No,No,No,,,,1000.0,1500,375,Black,Colorful,1400.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,workshop,lab,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrToolhanger_Remake_5_0,5_0,8417,e8uRj7TvjkQzoMRju,20E1,"(5, 0)"
wall-mounted TV (20 in.),,Black,Color,,,No,No,No,,,,2400.0,8900,2225,Black,Black,8000.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,living room,facility,,,TV,TV,TV,No,Monitor,No,For sale,1.0.0,Yes,FtrTV20inchWall_Remake_0_0,0_0,3986,XSa8HD4kkP7ixvHTQ,0F92,"(0, 0)"
wall-mounted TV (20 in.),,White,Color,,,No,No,No,,,,2400.0,8900,2225,White,White,8000.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,living room,facility,,,TV,TV,TV,No,Monitor,No,For sale,1.0.0,Yes,FtrTV20inchWall_Remake_1_0,1_0,3986,gp2ATmoH6qXLxbNxf,0F92,"(1, 0)"
wall-mounted TV (20 in.),,Silver,Color,,,No,No,No,,,,2400.0,8900,2225,Gray,Gray,8000.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,living room,facility,,,TV,TV,TV,No,Monitor,No,For sale,1.0.0,Yes,FtrTV20inchWall_Remake_2_0,2_0,3986,t7NuukejifmTMAi64,0F92,"(2, 0)"
wall-mounted TV (20 in.),,Red,Color,,,No,No,No,,,,2400.0,8900,2225,Red,Red,8000.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,living room,facility,,,TV,TV,TV,No,Monitor,No,For sale,1.0.0,Yes,FtrTV20inchWall_Remake_3_0,3_0,3986,ma46PGXmBjAGLAJcu,0F92,"(3, 0)"
wall-mounted TV (20 in.),,Yellow,Color,,,No,No,No,,,,2400.0,8900,2225,Yellow,Yellow,8000.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,living room,facility,,,TV,TV,TV,No,Monitor,No,For sale,1.0.0,Yes,FtrTV20inchWall_Remake_4_0,4_0,3986,gG3M9bPeMDDR28xPY,0F92,"(4, 0)"
wall-mounted TV (20 in.),,Blue,Color,,,No,No,No,,,,2400.0,8900,2225,Blue,Blue,8000.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,living room,facility,,,TV,TV,TV,No,Monitor,No,For sale,1.0.0,Yes,FtrTV20inchWall_Remake_5_0,5_0,3986,nXhibRvujThD2K2sM,0F92,"(5, 0)"
wall-mounted TV (20 in.),,Pink,Color,,,No,No,No,,,,2400.0,8900,2225,Pink,Pink,8000.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,living room,facility,,,TV,TV,TV,No,Monitor,No,For sale,1.0.0,Yes,FtrTV20inchWall_Remake_6_0,6_0,3986,gBqiJveZ6QRtjffmQ,0F92,"(6, 0)"
wall-mounted TV (20 in.),,Light blue,Color,,,No,No,No,,,,2400.0,8900,2225,Aqua,Aqua,8000.0,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,living room,facility,,,TV,TV,TV,No,Monitor,No,For sale,1.0.0,Yes,FtrTV20inchWall_Remake_7_0,7_0,3986,yGpGwaBXQDjMuyMZZ,0F92,"(7, 0)"
wall-mounted TV (50 in.),,Black,Color,,,No,No,No,,,,5200.0,22000,5500,Black,Black,19800.0,Poki,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,living room,facility,,,TV,TV,TV,No,Monitor,No,For sale,1.0.0,Yes,FtrTV50inchWall_Remake_0_0,0_0,3428,spqMDMdnuLLkHM9cF,0D64,"(0, 0)"
wall-mounted TV (50 in.),,White,Color,,,No,No,No,,,,5200.0,22000,5500,White,White,19800.0,Poki,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,living room,facility,,,TV,TV,TV,No,Monitor,No,For sale,1.0.0,Yes,FtrTV50inchWall_Remake_1_0,1_0,3428,fuxgxq8L6f24629jd,0D64,"(1, 0)"
wall-mounted TV (50 in.),,Silver,Color,,,No,No,No,,,,5200.0,22000,5500,Gray,Gray,19800.0,Poki,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,living room,facility,,,TV,TV,TV,No,Monitor,No,For sale,1.0.0,Yes,FtrTV50inchWall_Remake_2_0,2_0,3428,vzcWb6MxcGn3KeMbu,0D64,"(2, 0)"
wall-mounted TV (50 in.),,Red,Color,,,No,No,No,,,,5200.0,22000,5500,Red,Red,19800.0,Poki,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",,,251,living room,facility,,,TV,TV,TV,No,Monitor,No,For sale,1.0.0,Yes,FtrTV50inchWall_Remake_3_0,3_0,3428,DrJE5xhrbAkmYKzCo,0D64,"(3, 0)"
