Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Primary Shape,Secondary Shape,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID,Internal ID as hex
shell dress,,,Pink,No,3500,875.0,51,Pink,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Gorgeous,Cute,fairy tale; party; theatrical; vacation,2,Yes,A-long,N,For sale,1.0.0,Yes,TopsTexOnepieceAlongNMermaid0,492,4657,PL2y8BwTDFMLkoL7h,1231
shell dress,,,Yellow,No,3500,875.0,51,Yellow,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Gorgeous,Cute,fairy tale; party; theatrical; vacation,3,Yes,A-long,N,For sale,1.0.0,Yes,TopsTexOnepieceAlongNMermaid2,492,8247,qwqnysjizyqQifLfQ,2037
shell dress,,,Mint,No,3500,875.0,51,Green,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Gorgeous,Cute,fairy tale; party; theatrical; vacation,4,Yes,A-long,N,For sale,1.0.0,Yes,TopsTexOnepieceAlongNMermaid3,492,8248,eSYqNd8WAFmYLWriZ,2038
shell dress,,,Blue,No,3500,875.0,51,Blue,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Gorgeous,Cute,fairy tale; party; theatrical; vacation,5,Yes,A-long,N,For sale,1.0.0,Yes,TopsTexOnepieceAlongNMermaid1,492,8246,cDET9RSWRKLHNj3zo,2036
shell dress,,,Purple,No,3500,875.0,51,Purple,White,1x1,,,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Gorgeous,Cute,fairy tale; party; theatrical; vacation,6,Yes,A-long,N,For sale,1.0.0,Yes,TopsTexOnepieceAlongNMermaid5,492,8250,txPF8xBG6WmxLBTjr,203A
shiromuku,,,,No,4800,1200.0,51,White,White,1x1,,,Able Sisters,,Wedding Season (Nook Shopping),Yes,All Year,All Year,,Womanly,Womanly,Elegant,Simple,formal; party,1,Yes,Kimono,L,For sale,1.10.0,Yes,TopsTexOnepieceKimonoLPurewhite0,1377,14282,NbRE6evFFq6zpsaWt,37CA
shirtdress,,,Olive,No,1600,400.0,51,Green,Green,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Womanly,Womanly,Simple,Simple,everyday; comfy,1,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLShirt2,154,8950,RmdJp9KDJTuQvTtDA,22F6
shirtdress,,,Navy blue,No,1600,400.0,51,Blue,Blue,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Womanly,Womanly,Simple,Simple,everyday; comfy,2,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLShirt0,154,3386,Qj9YzgCyGXzmXZHXN,0D3A
shirtdress,,,Beige,No,1600,400.0,51,Beige,Beige,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Womanly,Womanly,Simple,Simple,everyday; comfy,3,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLShirt1,154,8949,atqTiXb2GoHX43vci,22F5
shorts outfit,,,Black,No,1680,420.0,51,Black,Black,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Free,Elegant,Cute,everyday; vacation,1,Yes,Salopette,N,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteNCombinaison4,483,8025,WcnwgprjRvD6jPwZJ,1F59
shorts outfit,,,Pink,No,1680,420.0,51,Pink,Pink,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Free,Elegant,Cute,everyday; vacation,2,Yes,Salopette,N,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteNCombinaison3,483,8024,K76M9wwJ9w3vQ33fu,1F58
shorts outfit,,,Light blue,No,1680,420.0,51,Aqua,Aqua,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Free,Elegant,Cute,everyday; vacation,3,Yes,Salopette,N,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteNCombinaison1,483,8022,LRoJm3BewfyodbjRw,1F56
shorts outfit,,,Blue,No,1680,420.0,51,Blue,Blue,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Free,Elegant,Cute,everyday; vacation,4,Yes,Salopette,N,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteNCombinaison2,483,8023,2P6mgT69hYvLgpWti,1F57
shorts outfit,,,Brown,No,1680,420.0,51,Brown,Brown,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Free,Elegant,Cute,everyday; vacation,5,Yes,Salopette,N,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteNCombinaison0,483,4617,K44QTdGfj4NZagp4y,1209
simple checkered dress,,,Pink,No,1200,300.0,51,Pink,Pink,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Simple,Simple,everyday; fairy tale; vacation,1,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNPlaid0,1039,8509,bPL69G2vFoWNGSyTW,213D
simple checkered dress,,,Green,No,1200,300.0,51,Green,Green,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Simple,Simple,everyday; fairy tale; vacation,2,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNPlaid1,1039,12096,mDoFd7voYYMpHFHTP,2F40
simple checkered dress,,,Beige,No,1200,300.0,51,Beige,Beige,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Simple,Simple,everyday; fairy tale; vacation,3,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNPlaid2,1039,12097,dxqzdMCwXYQvnihpW,2F41
simple visiting kimono,,,Gray,No,2480,620.0,51,Gray,Green,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Womanly,Womanly,Elegant,Simple,formal; party,1,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHomongi7,913,9010,TmqQqfrD8sTyEaFfz,2332
simple visiting kimono,,,Pink,No,2480,620.0,51,Pink,Yellow,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Womanly,Womanly,Elegant,Simple,formal; party,2,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHomongi2,913,9005,hJTKunpyMdErGDBd3,232D
simple visiting kimono,,,Orange,No,2480,620.0,51,Orange,Green,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Womanly,Womanly,Elegant,Simple,formal; party,3,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHomongi4,913,9007,mFu7hHtudvFDbYFKs,232F
simple visiting kimono,,,Yellow,No,2480,620.0,51,Yellow,Pink,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Womanly,Womanly,Elegant,Simple,formal; party,4,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHomongi6,913,9009,wBaYAaaSgAseL4N7z,2331
simple visiting kimono,,,Pale green,No,2480,620.0,51,Green,Pink,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Womanly,Womanly,Elegant,Simple,formal; party,5,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHomongi0,913,6026,CQNsWPGrfsj2cakRs,178A
simple visiting kimono,,,Aqua,No,2480,620.0,51,Aqua,Beige,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Womanly,Womanly,Elegant,Simple,formal; party,6,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHomongi5,913,9008,Zfd2BttCu7hWbfgmi,2330
simple visiting kimono,,,Indigo blue,No,2480,620.0,51,Blue,Pink,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Womanly,Womanly,Elegant,Simple,formal; party,7,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHomongi3,913,9006,gNjic463etEuEg7Nd,232E
simple visiting kimono,,,Wisteria,No,2480,620.0,51,Purple,Aqua,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Womanly,Womanly,Elegant,Simple,formal; party,8,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLHomongi1,913,9004,TtjYMaTCsj4rSMK2T,232C
simple-dots dress,,,Black,No,1200,300.0,51,Black,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Simple,Simple,everyday; vacation,1,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNSimpledot4,1017,12109,ZeyCqLhQXvjTg3gFL,2F4D
simple-dots dress,,,Red,No,1200,300.0,51,Red,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Simple,Simple,everyday; vacation,2,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNSimpledot0,1017,8188,5qjijdG3kTgQudqRT,1FFC
simple-dots dress,,,Yellow,No,1200,300.0,51,Yellow,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Simple,Simple,everyday; vacation,3,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNSimpledot1,1017,12106,dd9JvNWK4c7nndhuK,2F4A
simple-dots dress,,,Green,No,1200,300.0,51,Green,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Simple,Simple,everyday; vacation,4,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNSimpledot3,1017,12108,LzSQhdPTLkTL9YWSy,2F4C
simple-dots dress,,,Light blue,No,1200,300.0,51,Aqua,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Simple,Simple,everyday; vacation,5,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNSimpledot2,1017,12107,T4EBigTnpN2rwwJjK,2F4B
skirt with suspenders,,,Gray,No,1600,400.0,51,Gray,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Cute,Simple,everyday,1,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHSuspendersskirt4,215,9025,LPeiPMbeHNXkukyi5,2341
skirt with suspenders,,,Red,No,1600,400.0,51,Red,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Cute,Simple,everyday,2,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHSuspendersskirt0,215,3660,pJSepkwozLaRdaZSf,0E4C
skirt with suspenders,,,Pink,No,1600,400.0,51,Pink,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Cute,Simple,everyday,3,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHSuspendersskirt2,215,9023,ZgSmfx5ZvYxuf3WgD,233F
skirt with suspenders,,,Orange,No,1600,400.0,51,Orange,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Cute,Simple,everyday,4,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHSuspendersskirt1,215,9022,pghyCEEReaGbiLhy4,233E
skirt with suspenders,,,Blue,No,1600,400.0,51,Blue,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Cute,Simple,everyday,5,Yes,A-line,H,For sale,1.0.0,Yes,TopsTexOnepieceAlineHSuspendersskirt3,215,9024,RdFthTe6RcrexPFdg,2340
sky-egg outfit,,,,Yes,NFS,1200.0,351,Aqua,Red,1x1,,,Crafting,,Bunny Day (days before); Bunny Day,Yes,All Year,All Year,,Free,Free,Active,Cute,fairy tale; party; theatrical,1,Yes,Rib,N,Not for sale,1.1.0,Yes,TopsTexOnepieceRibNEggsky0,1209,12453,ZDf7rEZv9TZxoCsuc,30A5
sleeveless shirtdress,,,White,No,1600,400.0,51,White,Gray,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Simple,Elegant,everyday; vacation,1,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNShirt1,155,8951,jBEvorNeWp7XnYEFt,22F7
sleeveless shirtdress,,,Pink,No,1600,400.0,51,Pink,Pink,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Simple,Elegant,everyday; vacation,2,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNShirt2,155,8952,MtRurCg9umRtEvgXH,22F8
sleeveless shirtdress,,,Lime,No,1600,400.0,51,Green,Green,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Simple,Elegant,everyday; vacation,3,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNShirt3,155,8953,iEWkL6N8ziHEr38iv,22F9
sleeveless shirtdress,,,Blue,No,1600,400.0,51,Blue,Blue,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Womanly,Simple,Elegant,everyday; vacation,4,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNShirt0,155,3387,rxpHXnpvQBXKSzLay,0D3B
sleeveless silk dress,,,White,No,2520,630.0,51,White,Yellow,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Womanly,Womanly,Elegant,Elegant,everyday; formal; party,1,Yes,B-long,N,For sale,1.0.0,Yes,TopsTexOnepieceBlongLChina3,582,9154,RprKKZkqdoeSMM9ng,23C2
sleeveless silk dress,,,Red,No,2520,630.0,51,Red,Yellow,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Womanly,Womanly,Elegant,Elegant,everyday; formal; party,2,Yes,B-long,N,For sale,1.0.0,Yes,TopsTexOnepieceBlongLChina0,582,5131,BTiKJBRTf3xmK85DQ,140B
sleeveless silk dress,,,Pink,No,2520,630.0,51,Pink,Yellow,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Womanly,Womanly,Elegant,Elegant,everyday; formal; party,3,Yes,B-long,N,For sale,1.0.0,Yes,TopsTexOnepieceBlongLChina4,582,9155,QawwsHKYhAJup3rHz,23C3
sleeveless silk dress,,,Yellow,No,2520,630.0,51,Yellow,Yellow,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Womanly,Womanly,Elegant,Elegant,everyday; formal; party,4,Yes,B-long,N,For sale,1.0.0,Yes,TopsTexOnepieceBlongLChina6,582,9157,tfg3o66LAqC85NQDX,23C5
sleeveless silk dress,,,Green,No,2520,630.0,51,Green,Yellow,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Womanly,Womanly,Elegant,Elegant,everyday; formal; party,5,Yes,B-long,N,For sale,1.0.0,Yes,TopsTexOnepieceBlongLChina1,582,9152,mJZcSzs9pFCY5rMEz,23C0
sleeveless silk dress,,,Light blue,No,2520,630.0,51,Aqua,Yellow,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Womanly,Womanly,Elegant,Elegant,everyday; formal; party,6,Yes,B-long,N,For sale,1.0.0,Yes,TopsTexOnepieceBlongLChina5,582,9156,DYT42Xcf5qQqxLLD9,23C4
sleeveless silk dress,,,Navy blue,No,2520,630.0,51,Blue,Yellow,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,Spring,,Womanly,Womanly,Elegant,Elegant,everyday; formal; party,7,Yes,B-long,N,For sale,1.0.0,Yes,TopsTexOnepieceBlongLChina2,582,9153,9zzpox4sDPXctEes4,23C1
sleeveless sweater dress,,,White,No,1600,400.0,51,White,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Active,Elegant,everyday; comfy,1,Yes,Rib,N,For sale,1.0.0,Yes,TopsTexOnepieceRibNKnit2,105,8011,itytn2hZujpPAboEr,1F4B
sleeveless sweater dress,,,Gray,No,1600,400.0,51,Gray,Gray,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Active,Elegant,everyday; comfy,2,Yes,Rib,N,For sale,1.0.0,Yes,TopsTexOnepieceRibNKnit0,105,3261,MjEAYxjKRarnD6ktC,0CBD
sleeveless sweater dress,,,Black,No,1600,400.0,51,Black,Black,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Active,Elegant,everyday; comfy,3,Yes,Rib,N,For sale,1.0.0,Yes,TopsTexOnepieceRibNKnit1,105,8010,8cnbkGhPbdPJKGv3h,1F4A
sleeveless sweater dress,,,Lime,No,1600,400.0,51,Green,Green,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Active,Elegant,everyday; comfy,4,Yes,Rib,N,For sale,1.0.0,Yes,TopsTexOnepieceRibNKnit5,105,8014,oEneJxQJ72DBLYGTw,1F4E
sleeveless sweater dress,,,Light blue,No,1600,400.0,51,Aqua,Aqua,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Active,Elegant,everyday; comfy,5,Yes,Rib,N,For sale,1.0.0,Yes,TopsTexOnepieceRibNKnit4,105,8013,8ZWvagtZErYKaj4ga,1F4D
sleeveless sweater dress,,,Purple,No,1600,400.0,51,Purple,Purple,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Womanly,Womanly,Active,Elegant,everyday; comfy,6,Yes,Rib,N,For sale,1.0.0,Yes,TopsTexOnepieceRibNKnit3,105,8012,iRhLbEaS6yQiaNjYF,1F4C
slip dress,,,Gray,No,2600,650.0,51,Gray,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,,Womanly,Womanly,Elegant,Cool,formal; party; theatrical,1,Yes,B-long,N,For sale,1.9.0,Yes,TopsTexOnepieceBlongNSlip4,455,7933,GF7dQYJNjpQMwPgDH,1EFD
slip dress,,,Black,No,2600,650.0,51,Black,Black,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,,Womanly,Womanly,Elegant,Cool,formal; party; theatrical,2,Yes,B-long,N,For sale,1.9.0,Yes,TopsTexOnepieceBlongNSlip1,455,7930,SE3Rv7w9SHdLFgmzm,1EFA
slip dress,,,Red,No,2600,650.0,51,Red,Red,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,,Womanly,Womanly,Elegant,Cool,formal; party; theatrical,3,Yes,B-long,N,For sale,1.9.0,Yes,TopsTexOnepieceBlongNSlip5,455,7934,Ls6iSBJcTQ4A28wtq,1EFE
slip dress,,,Orange,No,2600,650.0,51,Orange,Orange,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,,Womanly,Womanly,Elegant,Cool,formal; party; theatrical,4,Yes,B-long,N,For sale,1.9.0,Yes,TopsTexOnepieceBlongNSlip2,455,7931,KkmBvEmDh85tirDBZ,1EFB
slip dress,,,Yellow,No,2600,650.0,51,Yellow,Yellow,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,,Womanly,Womanly,Elegant,Cool,formal; party; theatrical,5,Yes,B-long,N,For sale,1.9.0,Yes,TopsTexOnepieceBlongNSlip3,455,7932,AuqdftdYDzyMkkzdk,1EFC
slip dress,,,Blue,No,2600,650.0,51,Blue,Blue,1x1,,,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,Summer,,Womanly,Womanly,Elegant,Cool,formal; party; theatrical,6,Yes,B-long,N,For sale,1.9.0,Yes,TopsTexOnepieceBlongNSlip0,455,4587,jTQ346MWkrTZHusQA,11EB
space suit,,,,No,5000,1250.0,51,White,Red,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Cool,work,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSpaceWhite,211,3636,5w9Kh9EHd85Mec2wh,0E34
sprite costume,,,Red,No,2500,625.0,51,Red,Brown,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cute,Cute,fairy tale,1,Yes,Overall,H,For sale,1.0.0,Yes,TopsTexOnepieceOverallHDwarf1,247,8131,aNt25NWxFuydPm2sf,1FC3
sprite costume,,,Pink,No,2500,625.0,51,Pink,Brown,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cute,Cute,fairy tale,2,Yes,Overall,H,For sale,1.0.0,Yes,TopsTexOnepieceOverallHDwarf5,247,8135,Mvp3fy4sXkcy8Zmvi,1FC7
sprite costume,,,Yellow,No,2500,625.0,51,Yellow,Brown,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cute,Cute,fairy tale,3,Yes,Overall,H,For sale,1.0.0,Yes,TopsTexOnepieceOverallHDwarf4,247,8134,Cu3DqD6hfcacWrkCj,1FC6
sprite costume,,,Green,No,2500,625.0,51,Green,Brown,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cute,Cute,fairy tale,4,Yes,Overall,H,For sale,1.0.0,Yes,TopsTexOnepieceOverallHDwarf0,247,4171,QcrLWjN5SRarDQqyR,104B
sprite costume,,,Mint,No,2500,625.0,51,Aqua,Brown,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cute,Cute,fairy tale,5,Yes,Overall,H,For sale,1.0.0,Yes,TopsTexOnepieceOverallHDwarf6,247,8136,DqZs2PhSENigTECBP,1FC8
sprite costume,,,Blue,No,2500,625.0,51,Blue,Brown,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cute,Cute,fairy tale,6,Yes,Overall,H,For sale,1.0.0,Yes,TopsTexOnepieceOverallHDwarf3,247,8133,S769MA7SJiDTCqNey,1FC5
sprite costume,,,Brown,No,2500,625.0,51,Brown,Brown,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cute,Cute,fairy tale,7,Yes,Overall,H,For sale,1.0.0,Yes,TopsTexOnepieceOverallHDwarf2,247,8132,oQZD3BEvoMAxsa5aP,1FC4
star costume,,,White,No,2800,700.0,51,White,Red,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Manly,Gorgeous,Gorgeous,party; theatrical,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLStarsinger0,373,4449,PbB2vyEfeyhm2FGL7,1161
star costume,,,Black,No,2800,700.0,51,Black,Purple,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Manly,Gorgeous,Gorgeous,party; theatrical,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLStarsinger1,373,9512,BHa8qcoKp7jLd2kvX,2528
star costume,,,Red,No,2800,700.0,51,Red,Yellow,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Manly,Gorgeous,Gorgeous,party; theatrical,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLStarsinger2,373,9513,7SxwZ9yoa7km9d7Cb,2529
star costume,,,Yellow,No,2800,700.0,51,Yellow,Blue,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Manly,Gorgeous,Gorgeous,party; theatrical,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLStarsinger4,373,9515,n9BxfkkEmAshZeFPe,252B
star costume,,,Navy blue,No,2800,700.0,51,Blue,Orange,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Manly,Gorgeous,Gorgeous,party; theatrical,5,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLStarsinger3,373,9514,kASsgZCtKHJtqqyYS,252A
steampunk costume,,,Red,No,2240,560.0,51,Brown,Red,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Cool,fairy tale; theatrical,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSteampunk0,895,5825,GtMhryHbqGfmRcFgB,16C1
steampunk costume,,,Purple,No,2240,560.0,51,Brown,Purple,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Cool,fairy tale; theatrical,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSteampunk1,895,9534,EQzSaQQExxKk4FsJn,253E
steampunk dress,,,Red,No,2360,590.0,51,Red,Brown,1x1,,,Able Sisters,,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,1,Yes,Balloon,H,For sale,2.0.0,Yes,TopsTexOnepieceBalloonHSteampunk0,1497,14893,SEosbxFkDiQof9zjE,3A2D
steampunk dress,,,Purple,No,2360,590.0,51,Purple,Brown,1x1,,,Able Sisters,,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,2,Yes,Balloon,H,For sale,2.0.0,Yes,TopsTexOnepieceBalloonHSteampunk4,1497,731,PtkZRYdyNfPuSoTu3,02DB
steampunk dress,,,Green,No,2360,590.0,51,Green,Brown,1x1,,,Able Sisters,,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,3,Yes,Balloon,H,For sale,2.0.0,Yes,TopsTexOnepieceBalloonHSteampunk2,1497,571,Gkwf2RtHkZShvtJKu,023B
steampunk dress,,,Blue,No,2360,590.0,51,Blue,Brown,1x1,,,Able Sisters,,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,4,Yes,Balloon,H,For sale,2.0.0,Yes,TopsTexOnepieceBalloonHSteampunk1,1497,570,s8meCzpKb23np2gdo,023A
