Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID,Internal ID as hex
staff uniform,,,Blue,No,800,200.0,51,Blue,White,1x1,720.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,Summer,,Free,Free,Simple,Simple,work,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHStaff0,901,5841,nnJozpZ4zLuGPZDjX,16D1
starry tank,,,,No,800,200.0,51,White,Colorful,1x1,720.0,Poki,Nook Shopping Daily Selection,,Summer (shopping),No,Summer,Summer,,Free,Free,Active,Simple,everyday; comfy; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNStar0,1046,9535,5wGwiPDDCpRRrpfT5,253F
striped shirt,,,Red,No,960,240.0,51,Red,White,1x1,860.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLBorder1,6,4145,eF7ZEj3sPJrS9G7Mi,1031
striped shirt,,,Yellow,No,960,240.0,51,Yellow,White,1x1,860.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLBorder3,6,4147,KGoWJydJMvXqKCKpn,1033
striped shirt,,,Green,No,960,240.0,51,Green,White,1x1,860.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLBorder2,6,4146,84izFAi6bBPv5edff,1032
striped shirt,,,Blue,No,960,240.0,51,Aqua,White,1x1,860.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLBorder0,6,2655,vgEfkXFPyifgAyATG,0A5F
striped shirt,,,Navy blue,No,960,240.0,51,Blue,White,1x1,860.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; comfy,5,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLBorder5,6,4149,kT4cMKGyCD67dDRWX,1035
striped shirt,,,Purple,No,960,240.0,51,Purple,White,1x1,860.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; comfy,6,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLBorder4,6,4148,woLTfo2crrKthysut,1034
striped tank,,,Gray,No,800,200.0,51,Gray,White,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Free,Simple,Active,comfy; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBorder5,151,7766,BgxtqaBgskSCEd8b5,1E56
striped tank,,,Black,No,800,200.0,51,Black,White,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Free,Simple,Active,comfy; vacation,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBorder6,151,7767,acskJKstuFgAbw7eb,1E57
striped tank,,,Red,No,800,200.0,51,Red,White,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Free,Simple,Active,comfy; vacation,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBorder4,151,7765,ks3TkrFKGAp6x4Wsu,1E55
striped tank,,,Pink,No,800,200.0,51,Pink,White,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Free,Simple,Active,comfy; vacation,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBorder7,151,7768,nsMGZ36p5fequXN22,1E58
striped tank,,,Orange,No,800,200.0,51,Orange,White,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Free,Simple,Active,comfy; vacation,5,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBorder1,151,7762,BtqSk8FndWfKhDeTt,1E52
striped tank,,,Yellow,No,800,200.0,51,Yellow,White,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Free,Simple,Active,comfy; vacation,6,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBorder3,151,7764,oYeG4KAgMdAShGLCX,1E54
striped tank,,,Green,No,800,200.0,51,Green,White,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Free,Simple,Active,comfy; vacation,7,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBorder0,151,3383,QHG2qJs7fLjDy9JaQ,0D37
striped tank,,,Blue,No,800,200.0,51,Blue,White,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,Summer,Free,Free,Simple,Active,comfy; vacation,8,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBorder2,151,7763,ezj5cvFpzS2oEQJ4i,1E53
striped tee,,,White,No,800,200.0,51,White,Black,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Free,Simple,Simple,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBorder5,284,7761,NxcRkH2K4AvA9bjiC,1E51
striped tee,,,Red,No,800,200.0,51,Red,Black,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Free,Simple,Simple,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBorder1,284,7757,xM5tGTp4gX2iXunZQ,1E4D
striped tee,,,Green,No,800,200.0,51,Green,Black,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Free,Simple,Simple,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBorder3,284,7759,fQHaw5kjx4eQSsciL,1E4F
striped tee,,,Navy blue,No,800,200.0,51,Blue,Black,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Free,Simple,Simple,everyday; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBorder0,284,4275,oyJSjbWx56XeeKLqf,10B3
striped tee,,,Purple,No,800,200.0,51,Purple,Black,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Free,Simple,Simple,everyday; comfy,5,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBorder4,284,7760,GTZxS8MPPsdWHkbq6,1E50
striped tee,,,Camel,No,800,200.0,51,Beige,Black,1x1,720.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Free,Simple,Simple,everyday; comfy,6,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBorder2,284,7758,TPTRAgK5JAZJkgZ9W,1E4E
sushi chef's outfit,,,White,No,1800,450.0,51,White,Blue,1x1,1600.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Simple,Simple,work,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatHItamae0,110,3268,vkeKiMktDyh5p83vv,0CC4
sushi chef's outfit,,,Dark blue,No,1800,450.0,51,Black,Beige,1x1,1600.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Simple,Simple,work,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatHItamae1,110,9204,gpgzNGtfQ9456Yezq,23F4
sweater on shirt,,,Gray,No,960,240.0,51,White,Gray,1x1,860.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Free,Elegant,Simple,comfy; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTiedsweater4,138,8497,Gr3ZpaDPjpb4gqmMq,2131
sweater on shirt,,,Pink,No,960,240.0,51,White,Pink,1x1,860.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,All Year,Free,Free,Elegant,Simple,comfy; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTiedsweater0,138,3328,wB2XQvnvbYXfiWTh3,0D00
sweater on shirt,,,Yellow,No,960,240.0,51,White,Yellow,1x1,860.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Free,Elegant,Simple,comfy; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTiedsweater2,138,8495,gNQ5tYcaaRzb5bihx,212F
sweater on shirt,,,Green,No,960,240.0,51,White,Green,1x1,860.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Free,Elegant,Simple,comfy; work,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTiedsweater3,138,8496,EYYfj7mgf6DdnweuF,2130
sweater on shirt,,,Blue,No,960,240.0,51,White,Aqua,1x1,860.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Free,Elegant,Simple,comfy; work,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTiedsweater1,138,8494,oqq2HCEMpjf6pENRm,212E
sweater-vest,,,White,No,1400,350.0,51,White,White,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Simple,Elegant,everyday; formal; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLVest3,179,8118,Ae7ZoYRhXDRTrcpEd,1FB6
sweater-vest,,,Gray,No,1400,350.0,51,Gray,White,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Simple,Elegant,everyday; formal; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLVest2,179,8117,uF7qkDwe4gyBwbvMg,1FB5
sweater-vest,,,Navy blue,No,1400,350.0,51,Blue,White,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Simple,Elegant,everyday; formal; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLVest1,179,8116,aGwN69g2YJcPXLjup,1FB4
sweater-vest,,,Beige,No,1400,350.0,51,Beige,White,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Simple,Elegant,everyday; formal; work,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLVest0,179,3489,53gMbNfZdTPGyLz5Y,0DA1
sweatshirt,,,Gray,No,700,175.0,51,Gray,Gray,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSweat0,220,3671,q2Fde7HQetuevce2p,0E57
sweatshirt,,,Red,No,700,175.0,51,Red,Red,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSweat4,220,7979,RYtfMGbrEPPX6wHhp,1F2B
sweatshirt,,,Yellow,No,700,175.0,51,Yellow,Yellow,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSweat2,220,7977,pTn9SnuQSMBbBWSMc,1F29
sweatshirt,,,Green,No,700,175.0,51,Green,Green,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSweat1,220,7976,ivwHMNfNcwzejLymJ,1F28
sweatshirt,,,Blue,No,700,175.0,51,Blue,Blue,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; comfy,5,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSweat5,220,7980,hve5xBawbuGjRXF2R,1F2C
sweatshirt,,,Purple,No,700,175.0,51,Purple,Purple,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; comfy,6,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSweat3,220,7978,cTCY4eZf6ie75hanr,1F2A
sweetheart tank and shirt,,,Gray,No,1200,300.0,51,Gray,White,1x1,1100.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Womanly,Elegant,Simple,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLBustier0,451,4578,gwnNYkzXpXQS7iRb9,11E2
sweetheart tank and shirt,,,Pink,No,1200,300.0,51,Pink,White,1x1,1100.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Womanly,Elegant,Simple,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLBustier3,451,9034,GZSDRuMgmwaLjKDdf,234A
sweetheart tank and shirt,,,Beige,No,1200,300.0,51,Orange,White,1x1,1100.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Womanly,Elegant,Simple,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLBustier1,451,9032,rRoxaLN2cg4PzNqrn,2348
sweetheart tank and shirt,,,Green,No,1200,300.0,51,Green,White,1x1,1100.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Womanly,Elegant,Simple,everyday; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLBustier2,451,9033,5cH3DQ8pqiyya7wFu,2349
sweetheart tank and shirt,,,Blue,No,1200,300.0,51,Blue,White,1x1,1100.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Free,Womanly,Elegant,Simple,everyday; comfy,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLBustier4,451,9035,mYT5zFDFWRaghdePf,234B
tailcoat,,,White,No,2500,625.0,51,White,Blue,1x1,2200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Manly,Elegant,Elegant,formal; party; theatrical,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLTailcoat1,367,8284,At575nEKr4yoexzfJ,205C
tailcoat,,,Black,No,2500,625.0,51,Black,Gray,1x1,2200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Manly,Elegant,Elegant,formal; party; theatrical,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLTailcoat0,367,4440,BcAFCR5xgoJ2gfCnu,1158
tailored jacket,,,Gray,No,1400,350.0,51,Gray,White,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Simple,Elegant,formal; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTailored0,177,3474,6JowjzkiZriByKcbA,0D92
tailored jacket,,,Black,No,1400,350.0,51,Black,White,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Simple,Elegant,formal; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTailored1,177,8272,qQTHCADcSmYhBpYrd,2050
tailored jacket,,,Green,No,1400,350.0,51,Green,White,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Simple,Elegant,formal; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTailored4,177,8275,F9fAnH5brQ5YCq6xc,2053
tailored jacket,,,Navy blue,No,1400,350.0,51,Blue,White,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Simple,Elegant,formal; work,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTailored2,177,8273,xsqaCmyS92Kp96bfB,2051
tailored jacket,,,Beige,No,1400,350.0,51,Beige,White,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Simple,Elegant,formal; work,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTailored3,177,8274,hfhFgRPj7cJZRdKkX,2052
Takoroka Nylon Vintage,,,,No,2300,575.0,201,Black,Purple,1x1,,,Nook Shopping Promotion,,,,All Year,All Year,,Free,Free,Active,Cool,everyday; sporty,1,Yes,Not in catalog,3.0.0,Yes,TopsTexTopOuterLTakoroka0,1549,1150,ZjGGbW476GqY8aSjx,047E
tank,,,White,No,350,87.0,51,White,White,1x1,320.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTanktop1,77,8373,BYLgAEnGWsf7yFYH2,20B5
tank,,,Black,No,350,87.0,51,Black,Black,1x1,320.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty; vacation,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTanktop0,77,3192,usnhrMGXKgBrjCSRx,0C78
tank,,,Red,No,350,87.0,51,Red,Red,1x1,320.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty; vacation,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTanktop3,77,8375,E6L6EfiJZiJNgcNQH,20B7
tank,,,Navy blue,No,350,87.0,51,Blue,Blue,1x1,320.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty; vacation,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTanktop4,77,8376,ST7z58LiuJx4gzaNg,20B8
tank,,,Brown,No,350,87.0,51,Brown,Brown,1x1,320.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty; vacation,5,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTanktop2,77,8374,R5zDnWRs2AhhfBdoJ,20B6
tee and towel,,,White towel & white shirt,No,560,140.0,51,White,White,1x1,500.0,Poki,Able Sisters,,,,Summer,Summer,,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,1,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel0,1393,14364,aQcLfpK57swBh64vs,381C
tee and towel,,,Red towel & white shirt,No,560,140.0,51,White,Red,1x1,500.0,Poki,Able Sisters,,,,Summer,Summer,,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,2,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel1,1393,230,WdJmXWnEyPtSZrdyt,00E6
tee and towel,,,Blue towel & white shirt,No,560,140.0,51,White,Blue,1x1,500.0,Poki,Able Sisters,,,,Summer,Summer,,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,3,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel2,1393,231,QBbk8a9nBA5BrASG8,00E7
tee and towel,,,Black towel & white shirt,No,560,140.0,51,White,Black,1x1,500.0,Poki,Able Sisters,,,,Summer,Summer,,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,4,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel3,1393,232,s5HWNiSbAXJMevuLP,00E8
tee and towel,,,Pink towel & black shirt,No,560,140.0,51,Black,Pink,1x1,500.0,Poki,Able Sisters,,,,Summer,Summer,,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,5,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel4,1393,233,9HBx6Mz7qrPSvXsZP,00E9
tee and towel,,,Orange towel & black shirt,No,560,140.0,51,Black,Orange,1x1,500.0,Poki,Able Sisters,,,,Summer,Summer,,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,6,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel6,1393,247,oqXAuSoPiRqSGtxBk,00F7
tee and towel,,,Green towel & black shirt,No,560,140.0,51,Black,Green,1x1,500.0,Poki,Able Sisters,,,,Summer,Summer,,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,7,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel5,1393,246,dT3QTdCw5pvxY4WNz,00F6
tee with silicone bib,,,Baby pink,No,840,210.0,51,Red,White,1x1,760.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday,1,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib4,1411,515,Hr7RGoX9aoRs3oqs4,0203
tee with silicone bib,,,Baby purple,No,840,210.0,51,Pink,White,1x1,760.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday,2,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib1,1411,512,uoTCftBwiEtqo3GjZ,0200
tee with silicone bib,,,Baby orange,No,840,210.0,51,Orange,White,1x1,760.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday,3,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib7,1411,518,vNvXFQA8eWQE7G3Po,0206
tee with silicone bib,,,Baby yellow,No,840,210.0,51,Yellow,White,1x1,760.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday,4,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib2,1411,513,cf7mdxKWaorWQJpwu,0201
tee with silicone bib,,,Baby green,No,840,210.0,51,Green,White,1x1,760.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday,5,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib3,1411,514,4YRhvfRd2WeEf3aBR,0202
tee with silicone bib,,,Baby mint,No,840,210.0,51,Aqua,White,1x1,760.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday,6,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib0,1411,14427,YsL5CrebBs2gyBL8r,385B
tee with silicone bib,,,Baby blue,No,840,210.0,51,Blue,White,1x1,760.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday,7,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib6,1411,517,F7MPi5zvLW7aLXWAs,0205
tee with silicone bib,,,Baby gray,No,840,210.0,51,Beige,White,1x1,760.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday,8,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib5,1411,516,gr5uj4LkBwiLeRucn,0204
tee-parka combo,,,Pink,No,1400,350.0,51,Pink,White,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Simple,Active,everyday; comfy; sporty,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLParkertshirt3,356,7986,C3om2GyytLZ5mDLf5,1F32
tee-parka combo,,,Orange,No,1400,350.0,51,Orange,White,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Simple,Active,everyday; comfy; sporty,2,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLParkertshirt2,356,7985,rFocrft4TasWGzWCP,1F31
tee-parka combo,,,Lime,No,1400,350.0,51,Yellow,White,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Simple,Active,everyday; comfy; sporty,3,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLParkertshirt0,356,4423,tS5NLyyFXadqZu9ZB,1147
tee-parka combo,,,Mint,No,1400,350.0,51,Green,White,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Simple,Active,everyday; comfy; sporty,4,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLParkertshirt4,356,7987,bjfw7htj3YQydswyS,1F33
tee-parka combo,,,Blue,No,1400,350.0,51,Blue,White,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Simple,Active,everyday; comfy; sporty,5,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLParkertshirt1,356,7984,wyxhdGBe5wmdyotJD,1F30
tennis sweater,,,Ivory,No,1440,360.0,51,White,White,1x1,1300.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,Autumn,,Free,Free,Simple,Elegant,sporty; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLTennis0,197,3599,sAzQag25YoPGutGtH,0E0F
